customer_id,order_id,purchase_date,product_category,product_name,quantity,unit_price,discount_given,sales_amount,customer_tier,city,payment_method
C1251,O48117,2026-01-31,Sports,Dumbbells,3,3592,18,8836.32,Silver,Hyderabad,Wallet
C1106,O85450,2025-12-02,Groceries,Milk,5,1254,20,5016.0,Silver,Delhi,Net Banking
C1172,O61162,2025-11-22,Beauty,Perfume,1,1727,13,1502.49,Silver,Hyderabad,Debit Card
C1987,O15707,2025-06-13,Groceries,Milk,5,1400,8,6440.0,Silver,Mumbai,Wallet
C1234,O17798,2026-01-17,Home Decor,Carpet,1,13869,17,11511.27,Gold,Bangalore,Credit Card
C1862,O41701,2026-03-29,Groceries,Rice,2,523,28,753.12,Gold,Pune,Wallet
C1081,O62178,2025-07-06,Home Decor,Wall Art,2,7170,18,11758.8,Gold,Pune,Net Banking
C1977,O55020,2025-08-28,Home Decor,Curtains,3,6959,16,17536.68,Silver,Chennai,Wallet
C1600,O82322,2025-06-07,Home Decor,Carpet,3,8442,22,19754.28,Gold,Hyderabad,Debit Card
C1321,O68024,2025-08-18,Electronics,Headphones,4,50010,21,158031.6,Gold,Delhi,Net Banking
C1724,O77231,2025-07-24,Beauty,Perfume,1,386,10,347.4,Silver,Hyderabad,UPI
C1473,O86451,2025-07-03,Beauty,Moisturizer,5,5106,14,21955.8,Gold,Pune,Wallet
C1153,O34242,2025-10-15,Electronics,Smart Watch,4,15576,1,61680.96,Silver,Delhi,Wallet
C1049,O41320,2025-11-20,Sports,Football,2,7558,3,14662.52,Gold,Mumbai,Wallet
C1946,O75514,2025-07-31,Fashion,Shoes,2,807,19,1307.34,Gold,Pune,Wallet
C1228,O96843,2026-05-18,Home Decor,Carpet,5,6580,29,23359.0,Silver,Pune,Net Banking
C1865,O12519,2025-08-01,Electronics,Headphones,2,87312,15,148430.4,Platinum,Mumbai,UPI
C1185,O30003,2025-09-24,Home Decor,Wall Art,5,16646,6,78236.2,Platinum,Bangalore,Wallet
C1946,O52285,2026-04-14,Sports,Dumbbells,2,4010,24,6095.2,Silver,Hyderabad,UPI
C1916,O63105,2025-11-25,Sports,Yoga Mat,5,6520,8,29992.0,Gold,Chennai,Wallet
C1655,O42714,2025-10-25,Home Decor,Carpet,5,4782,28,17215.2,Platinum,Bangalore,Wallet
C1921,O50715,2026-04-29,Sports,Yoga Mat,4,7634,7,28398.48,Silver,Pune,Debit Card
C1861,O72832,2025-07-31,Fashion,Jacket,1,3432,24,2608.32,Platinum,Hyderabad,Debit Card
C1117,O29570,2025-09-19,Groceries,Milk,5,303,17,1257.45,Gold,Pune,Debit Card
C1976,O61949,2025-06-16,Fashion,Shoes,5,3150,13,13702.5,Platinum,Mumbai,Debit Card
C1576,O69688,2026-03-05,Beauty,Face Wash,5,3926,17,16292.9,Platinum,Chennai,UPI
C1086,O12650,2026-03-30,Groceries,Milk,3,585,16,1474.2,Silver,Mumbai,UPI
C1871,O20972,2025-07-27,Sports,Cricket Bat,2,1730,2,3390.8,Silver,Chennai,Debit Card
C1301,O93813,2026-05-29,Fashion,Shoes,2,6006,27,8768.76,Gold,Hyderabad,Wallet
C1715,O74495,2026-04-06,Fashion,Jacket,1,1385,17,1149.55,Silver,Delhi,Debit Card
C1344,O36605,2026-05-04,Sports,Dumbbells,2,5669,26,8390.12,Silver,Mumbai,Net Banking
C1453,O17006,2026-05-02,Electronics,Smartphone,1,8059,22,6286.02,Silver,Pune,Wallet
C1955,O47669,2025-07-14,Beauty,Perfume,1,645,30,451.5,Gold,Bangalore,UPI
C1115,O33722,2025-11-02,Groceries,Milk,2,460,24,699.2,Gold,Pune,Wallet
C1195,O86247,2025-08-25,Groceries,Rice,3,318,10,858.6,Gold,Hyderabad,Wallet
C1506,O64958,2026-02-27,Home Decor,Curtains,5,11242,15,47778.5,Platinum,Chennai,Debit Card
C1940,O53738,2025-06-24,Groceries,Milk,3,1498,24,3415.44,Gold,Delhi,Debit Card
C1462,O39639,2025-07-15,Groceries,Rice,3,1827,26,4055.94,Silver,Mumbai,Credit Card
C1633,O25939,2025-08-01,Electronics,Laptop,1,58090,1,57509.1,Gold,Delhi,Credit Card
C1896,O54322,2025-09-03,Electronics,Smartphone,5,25926,13,112778.1,Silver,Pune,Debit Card
C1850,O96525,2025-08-23,Beauty,Perfume,4,7912,23,24368.96,Platinum,Pune,Net Banking
C1142,O87772,2026-06-05,Fashion,Shoes,5,6495,18,26629.5,Gold,Bangalore,Net Banking
C1537,O82695,2025-11-12,Sports,Cricket Bat,5,7011,29,24889.05,Gold,Pune,Credit Card
C1327,O76925,2025-09-16,Home Decor,Lamp,3,3456,26,7672.32,Gold,Chennai,Net Banking
C1840,O89512,2025-08-26,Home Decor,Carpet,5,3428,17,14226.2,Silver,Pune,Wallet
C1721,O60717,2025-12-21,Sports,Football,5,11934,17,49526.1,Gold,Bangalore,UPI
C1781,O33950,2026-04-12,Beauty,Moisturizer,1,7395,4,7099.2,Gold,Mumbai,Net Banking
C1016,O87876,2025-06-22,Groceries,Milk,1,583,11,518.87,Silver,Delhi,Credit Card
C1434,O85808,2025-09-02,Beauty,Perfume,3,8690,19,21116.7,Platinum,Hyderabad,Net Banking
C1586,O78127,2026-06-02,Beauty,Face Wash,3,1454,27,3184.26,Platinum,Delhi,Net Banking
C1243,O53008,2025-06-21,Groceries,Milk,4,2925,18,9594.0,Gold,Bangalore,Credit Card
C1416,O93508,2026-03-12,Electronics,Smartphone,5,97274,5,462051.5,Platinum,Hyderabad,Net Banking
C1704,O19672,2026-05-02,Home Decor,Curtains,4,9559,8,35177.12,Silver,Hyderabad,Debit Card
C1786,O89116,2025-11-25,Home Decor,Wall Art,4,7576,20,24243.2,Silver,Chennai,Credit Card
C1941,O16005,2026-05-31,Groceries,Bread,5,541,12,2380.4,Gold,Chennai,Wallet
C1623,O21826,2025-10-31,Sports,Dumbbells,2,2163,14,3720.36,Gold,Pune,Net Banking
C1493,O17029,2025-07-17,Sports,Cricket Bat,1,3142,16,2639.28,Platinum,Chennai,Credit Card
C1539,O20611,2025-11-19,Fashion,T-Shirt,3,513,8,1415.88,Silver,Mumbai,Debit Card
C1620,O74870,2026-04-08,Home Decor,Carpet,3,5191,24,11835.48,Silver,Bangalore,UPI
C1045,O87011,2026-04-19,Sports,Yoga Mat,3,3691,29,7861.83,Silver,Bangalore,Debit Card
C1018,O75121,2026-05-20,Electronics,Smartphone,5,27568,20,110272.0,Silver,Delhi,Credit Card
C1970,O27648,2026-05-04,Groceries,Milk,4,3052,19,9888.48,Platinum,Pune,Credit Card
C1942,O60802,2026-06-04,Sports,Football,1,3272,19,2650.32,Silver,Bangalore,Wallet
C1731,O32971,2025-09-23,Groceries,Milk,1,1690,10,1521.0,Silver,Delhi,UPI
C1191,O78379,2026-03-05,Beauty,Perfume,3,5996,17,14930.04,Platinum,Hyderabad,Net Banking
C1644,O27800,2025-08-04,Groceries,Bread,5,1896,26,7015.2,Silver,Bangalore,Wallet
C1800,O14227,2025-07-28,Groceries,Rice,2,3366,8,6193.44,Platinum,Hyderabad,Net Banking
C1671,O28715,2026-01-03,Groceries,Rice,3,194,26,430.68,Silver,Delhi,Net Banking
C1798,O43227,2026-04-16,Fashion,Shoes,1,1835,13,1596.45,Silver,Hyderabad,UPI
C1431,O33166,2026-01-01,Beauty,Face Wash,5,3705,29,13152.75,Silver,Mumbai,Debit Card
C1581,O26093,2025-07-02,Fashion,Jacket,3,3283,8,9061.08,Silver,Hyderabad,UPI
C1690,O81209,2025-06-07,Fashion,Jacket,1,9004,5,8553.8,Platinum,Chennai,Net Banking
C1600,O82979,2025-08-31,Fashion,T-Shirt,3,5358,28,11573.28,Platinum,Hyderabad,Net Banking
C1678,O77501,2025-10-21,Sports,Yoga Mat,4,7794,18,25564.32,Gold,Bangalore,Credit Card
C1295,O37018,2025-10-07,Fashion,T-Shirt,5,4715,16,19803.0,Silver,Chennai,Credit Card
C1800,O69648,2026-04-22,Home Decor,Lamp,1,8697,15,7392.45,Gold,Delhi,Net Banking
C1872,O75358,2025-12-23,Home Decor,Lamp,5,3043,4,14606.4,Gold,Delhi,Net Banking
C1333,O86637,2025-07-06,Groceries,Bread,3,2000,28,4320.0,Platinum,Pune,Debit Card
C1290,O22244,2025-09-07,Groceries,Eggs,5,2258,29,8015.9,Platinum,Bangalore,UPI
C1266,O23275,2025-10-25,Home Decor,Carpet,3,9415,13,24573.15,Gold,Pune,Credit Card
C1814,O59444,2026-01-27,Fashion,T-Shirt,5,2740,13,11919.0,Silver,Mumbai,UPI
C1678,O66981,2025-11-02,Beauty,Shampoo,3,5775,11,15419.25,Gold,Delhi,Wallet
C1880,O55857,2026-05-19,Groceries,Rice,2,424,5,805.6,Gold,Bangalore,UPI
C1369,O70007,2026-03-23,Fashion,Jacket,1,6757,13,5878.59,Gold,Hyderabad,Wallet
C1008,O22593,2026-02-10,Home Decor,Wall Art,4,6618,20,21177.6,Platinum,Hyderabad,Wallet
C1856,O20671,2025-12-27,Electronics,Smartphone,5,95522,29,339103.1,Platinum,Hyderabad,Credit Card
C1416,O57959,2025-12-11,Fashion,Jacket,2,6870,3,13327.8,Platinum,Bangalore,Credit Card
C1760,O80376,2026-02-12,Electronics,Smart Watch,5,72817,25,273063.75,Gold,Pune,Debit Card
C1055,O80880,2026-06-02,Sports,Dumbbells,2,1560,22,2433.6,Platinum,Mumbai,Wallet
C1627,O41493,2025-08-17,Groceries,Eggs,4,1078,28,3104.64,Platinum,Pune,Debit Card
C1468,O92864,2026-01-05,Electronics,Laptop,1,18523,10,16670.7,Gold,Mumbai,Credit Card
C1506,O33413,2026-05-25,Beauty,Face Wash,2,3578,6,6726.64,Platinum,Hyderabad,Wallet
C1256,O53499,2025-11-23,Home Decor,Lamp,2,15914,14,27372.08,Platinum,Delhi,Wallet
C1052,O14524,2025-07-10,Groceries,Bread,1,255,23,196.35,Gold,Hyderabad,Wallet
C1918,O55033,2025-08-02,Fashion,Jacket,1,4324,0,4324.0,Platinum,Bangalore,Credit Card
C1972,O32354,2026-01-13,Groceries,Milk,4,1918,28,5523.84,Platinum,Mumbai,Wallet
C1047,O33578,2025-12-26,Fashion,Shoes,1,1332,17,1105.56,Gold,Pune,Wallet
C1144,O16586,2025-12-06,Groceries,Rice,4,1684,27,4917.28,Platinum,Delhi,Debit Card
C1276,O26964,2025-06-16,Fashion,Shoes,1,6312,18,5175.84,Platinum,Bangalore,Wallet
C1166,O44530,2026-04-07,Electronics,Headphones,3,43259,6,121990.38,Silver,Hyderabad,Wallet
C1352,O43708,2025-11-23,Home Decor,Wall Art,1,11378,26,8419.72,Platinum,Bangalore,UPI
C1714,O25719,2025-09-03,Electronics,Smartphone,4,47917,11,170584.52,Gold,Bangalore,Wallet
C1575,O52711,2025-07-11,Beauty,Face Wash,5,8962,15,38088.5,Platinum,Delhi,Debit Card
C1924,O18701,2025-07-29,Beauty,Moisturizer,3,3359,5,9573.15,Silver,Hyderabad,Net Banking
C1864,O97477,2025-09-08,Sports,Cricket Bat,3,7878,30,16543.8,Silver,Mumbai,Credit Card
C1988,O23035,2025-09-05,Groceries,Milk,3,2787,3,8110.17,Gold,Delhi,Debit Card
C1497,O16701,2026-01-05,Groceries,Bread,5,387,7,1799.55,Gold,Chennai,Net Banking
C1741,O18373,2026-01-19,Fashion,Jacket,1,3928,9,3574.48,Silver,Hyderabad,Wallet
C1257,O43186,2025-12-31,Fashion,Shoes,1,3345,17,2776.35,Gold,Mumbai,Net Banking
C1563,O95158,2026-03-22,Fashion,Jeans,4,2592,10,9331.2,Silver,Hyderabad,Net Banking
C1469,O77494,2026-01-12,Sports,Yoga Mat,4,10987,1,43508.52,Gold,Mumbai,Credit Card
C1780,O88741,2025-12-04,Sports,Cricket Bat,1,11689,8,10753.88,Gold,Bangalore,Debit Card
C1045,O96183,2026-06-04,Beauty,Moisturizer,5,2372,15,10081.0,Platinum,Hyderabad,Credit Card
C1642,O96578,2025-10-07,Fashion,Shoes,3,2235,3,6503.85,Silver,Bangalore,Debit Card
C1560,O13896,2025-09-09,Beauty,Face Wash,4,9904,11,35258.24,Platinum,Bangalore,Debit Card
C1594,O90483,2026-02-27,Electronics,Laptop,4,53680,29,152451.2,Gold,Delhi,Debit Card
C1722,O27604,2026-02-04,Home Decor,Carpet,4,11593,6,43589.68,Gold,Pune,Credit Card
C1356,O12332,2025-06-16,Sports,Yoga Mat,3,4083,25,9186.75,Gold,Mumbai,Net Banking
C1956,O91907,2026-04-28,Fashion,Jacket,1,4207,9,3828.37,Silver,Mumbai,Debit Card
C1250,O88941,2026-02-16,Beauty,Shampoo,4,5744,3,22286.72,Platinum,Hyderabad,Debit Card
C1586,O28187,2025-12-22,Electronics,Smart Watch,4,78690,5,299022.0,Platinum,Bangalore,Wallet
C1997,O39715,2025-12-10,Sports,Football,4,4800,18,15744.0,Platinum,Chennai,UPI
C1186,O40422,2025-08-13,Groceries,Bread,3,1510,2,4439.4,Silver,Hyderabad,Debit Card
C1336,O32928,2026-05-16,Home Decor,Curtains,2,14334,21,22647.72,Gold,Bangalore,Net Banking
C1933,O79452,2025-09-25,Fashion,Jeans,2,5410,10,9738.0,Gold,Chennai,Wallet
C1917,O25039,2026-04-17,Beauty,Shampoo,4,862,19,2792.88,Silver,Mumbai,Debit Card
C1090,O11192,2025-11-23,Fashion,Jacket,4,4000,29,11360.0,Silver,Bangalore,Net Banking
C1248,O53037,2026-02-10,Groceries,Rice,3,1083,3,3151.53,Silver,Mumbai,Net Banking
C1964,O19558,2025-12-29,Groceries,Eggs,3,3434,1,10198.98,Platinum,Bangalore,Debit Card
C1046,O74439,2026-05-31,Groceries,Eggs,4,3828,23,11790.24,Platinum,Delhi,Wallet
C1943,O61244,2026-05-03,Electronics,Smart Watch,3,39434,0,118302.0,Silver,Mumbai,Wallet
C1021,O79040,2025-07-14,Groceries,Milk,3,2390,5,6811.5,Platinum,Chennai,Wallet
C1713,O79430,2026-04-07,Groceries,Bread,2,1723,24,2618.96,Silver,Delhi,Net Banking
C1179,O28862,2025-08-07,Sports,Dumbbells,4,1594,21,5037.04,Silver,Delhi,Wallet
C1351,O26001,2025-06-08,Fashion,Jeans,4,5013,13,17445.24,Gold,Pune,Net Banking
C1945,O60715,2026-01-20,Beauty,Moisturizer,1,4460,4,4281.6,Silver,Bangalore,Credit Card
C1604,O92633,2025-12-05,Beauty,Moisturizer,2,6031,28,8684.64,Gold,Bangalore,Net Banking
C1712,O98292,2025-06-17,Beauty,Moisturizer,3,2136,30,4485.6,Platinum,Mumbai,Wallet
C1996,O29141,2025-11-27,Home Decor,Lamp,4,5491,26,16253.36,Gold,Bangalore,Credit Card
C1290,O41064,2025-07-27,Home Decor,Carpet,4,11188,10,40276.8,Platinum,Pune,Debit Card
C1933,O41935,2026-04-10,Home Decor,Carpet,3,16992,7,47407.68,Platinum,Hyderabad,Credit Card
C1413,O63594,2025-06-27,Beauty,Face Wash,1,1306,25,979.5,Gold,Delhi,UPI
C1522,O49175,2025-07-19,Sports,Yoga Mat,4,9936,1,39346.56,Platinum,Hyderabad,Net Banking
C1173,O58034,2025-07-06,Fashion,T-Shirt,2,5476,10,9856.8,Gold,Chennai,Credit Card
C1008,O27711,2026-01-04,Groceries,Bread,5,3570,4,17136.0,Platinum,Chennai,Wallet
C1565,O35967,2026-03-04,Beauty,Face Wash,3,418,30,877.8,Platinum,Hyderabad,Net Banking
C1137,O71197,2025-06-26,Beauty,Moisturizer,3,2184,17,5438.16,Platinum,Mumbai,Net Banking
C2000,O29761,2025-10-12,Electronics,Headphones,3,49602,16,124997.04,Silver,Delhi,Credit Card
C1672,O47232,2025-08-17,Sports,Football,1,5381,12,4735.28,Silver,Mumbai,Wallet
C1504,O93222,2026-05-13,Beauty,Moisturizer,2,4245,16,7131.6,Gold,Mumbai,Net Banking
C1334,O82229,2025-10-26,Beauty,Shampoo,2,4300,14,7396.0,Gold,Chennai,Credit Card
C1793,O50018,2026-04-28,Beauty,Shampoo,4,746,9,2715.44,Silver,Bangalore,Net Banking
C1508,O58772,2026-05-10,Fashion,T-Shirt,1,3289,28,2368.08,Gold,Delhi,Wallet
C1374,O55305,2026-02-11,Groceries,Eggs,5,1467,2,7188.3,Gold,Delhi,Wallet
C1557,O62965,2025-12-07,Groceries,Milk,4,414,8,1523.52,Silver,Delhi,UPI
C1275,O80626,2025-07-05,Electronics,Laptop,5,7702,27,28112.3,Silver,Mumbai,Wallet
C1617,O42120,2025-08-02,Groceries,Rice,1,2397,14,2061.42,Gold,Mumbai,Credit Card
C1971,O50383,2025-11-02,Home Decor,Carpet,5,11328,25,42480.0,Gold,Bangalore,Wallet
C1493,O93171,2026-03-30,Beauty,Shampoo,3,990,25,2227.5,Gold,Bangalore,UPI
C1928,O49728,2026-03-31,Groceries,Milk,5,458,29,1625.9,Platinum,Mumbai,Debit Card
C1373,O86472,2025-09-02,Beauty,Shampoo,3,617,3,1795.47,Silver,Hyderabad,UPI
C1986,O55474,2026-01-11,Groceries,Milk,5,2917,1,14439.15,Gold,Hyderabad,Debit Card
C1422,O13477,2025-11-03,Beauty,Shampoo,2,2101,4,4033.92,Silver,Hyderabad,Credit Card
C1210,O77272,2025-11-15,Sports,Football,3,1670,9,4559.1,Silver,Mumbai,Wallet
C1908,O59824,2026-01-09,Fashion,Jacket,2,4198,25,6297.0,Gold,Delhi,Debit Card
C1786,O14847,2025-12-01,Beauty,Shampoo,2,4830,20,7728.0,Silver,Bangalore,Credit Card
C1113,O96714,2025-10-05,Sports,Cricket Bat,4,3386,4,13002.24,Silver,Hyderabad,Wallet
C1308,O26053,2025-12-08,Beauty,Face Wash,4,3142,25,9426.0,Platinum,Chennai,Credit Card
C1074,O90805,2025-10-24,Sports,Cricket Bat,1,5930,8,5455.6,Platinum,Mumbai,UPI
C1831,O86161,2026-01-01,Home Decor,Wall Art,3,7436,9,20300.28,Silver,Bangalore,UPI
C1944,O34588,2026-01-25,Electronics,Laptop,1,36089,11,32119.21,Silver,Pune,Credit Card
C1938,O42385,2026-04-09,Home Decor,Carpet,3,8555,2,25151.7,Silver,Hyderabad,Net Banking
C1409,O64329,2025-06-28,Home Decor,Curtains,1,7449,28,5363.28,Silver,Delhi,Wallet
C1749,O51658,2026-03-17,Electronics,Laptop,4,46911,2,183891.12,Silver,Hyderabad,UPI
C1407,O96970,2025-10-03,Groceries,Milk,5,3896,3,18895.6,Platinum,Chennai,Credit Card
C1957,O24218,2026-03-30,Beauty,Perfume,3,7222,5,20582.7,Gold,Pune,UPI
C1178,O40953,2025-06-28,Home Decor,Wall Art,1,3876,22,3023.28,Silver,Chennai,Net Banking
C1662,O15065,2025-07-05,Fashion,Jacket,2,6711,0,13422.0,Gold,Delhi,UPI
C1465,O15478,2026-03-30,Sports,Yoga Mat,1,3058,25,2293.5,Silver,Chennai,Debit Card
C1819,O27455,2025-07-11,Sports,Yoga Mat,2,2105,29,2989.1,Silver,Mumbai,Wallet
C1992,O43494,2025-09-10,Home Decor,Wall Art,4,4636,30,12980.8,Silver,Bangalore,Net Banking
C1361,O92574,2026-05-30,Fashion,T-Shirt,2,3570,10,6426.0,Silver,Bangalore,Credit Card
C1096,O19166,2025-11-19,Home Decor,Curtains,5,9443,4,45326.4,Silver,Pune,Net Banking
C1769,O58926,2025-09-07,Fashion,Jeans,3,2098,5,5979.3,Silver,Chennai,Wallet
C1541,O27756,2025-11-24,Fashion,T-Shirt,1,1156,16,971.04,Platinum,Delhi,Debit Card
C1107,O88769,2025-06-16,Sports,Dumbbells,5,5159,24,19604.2,Silver,Mumbai,Net Banking
C1831,O77550,2026-02-16,Sports,Cricket Bat,4,8340,30,23352.0,Platinum,Pune,Net Banking
C1263,O38620,2025-11-24,Home Decor,Carpet,1,10557,21,8340.03,Gold,Bangalore,Net Banking
C1491,O68528,2025-08-24,Sports,Yoga Mat,3,5576,18,13716.96,Silver,Chennai,Wallet
C1262,O17546,2026-04-08,Beauty,Moisturizer,5,4867,7,22631.55,Silver,Chennai,Net Banking
C1016,O51818,2025-08-02,Sports,Yoga Mat,1,1154,9,1050.14,Platinum,Delhi,Wallet
C1207,O64604,2025-07-02,Home Decor,Carpet,4,3777,17,12539.64,Silver,Delhi,Net Banking
C1359,O15179,2026-06-01,Home Decor,Carpet,2,9598,27,14013.08,Platinum,Hyderabad,Wallet
C1822,O17545,2025-12-25,Beauty,Shampoo,3,4566,26,10136.52,Platinum,Mumbai,Net Banking
C1899,O77878,2026-02-27,Fashion,T-Shirt,2,3500,25,5250.0,Silver,Pune,Wallet
C1741,O12641,2025-08-13,Groceries,Bread,4,2143,15,7286.2,Gold,Chennai,Wallet
C1708,O37942,2026-02-11,Groceries,Bread,5,730,0,3650.0,Gold,Delhi,Net Banking
C1071,O11354,2026-02-28,Sports,Yoga Mat,4,4140,8,15235.2,Gold,Bangalore,Credit Card
C1731,O90735,2025-12-27,Home Decor,Carpet,1,3982,9,3623.62,Platinum,Delhi,Credit Card
C1648,O83415,2025-11-04,Home Decor,Wall Art,4,4299,10,15476.4,Silver,Pune,Debit Card
C1996,O36550,2025-08-06,Home Decor,Lamp,2,11382,9,20715.24,Gold,Mumbai,Credit Card
C1192,O52197,2026-05-02,Groceries,Bread,4,1214,9,4418.96,Silver,Hyderabad,Net Banking
C1637,O61971,2025-10-19,Home Decor,Wall Art,2,13656,28,19664.64,Gold,Chennai,Wallet
C1600,O73666,2026-05-20,Home Decor,Wall Art,1,14498,25,10873.5,Platinum,Pune,Debit Card
C1918,O95500,2026-05-08,Groceries,Milk,2,2709,25,4063.5,Gold,Chennai,Wallet
C1234,O56382,2026-05-24,Groceries,Rice,2,759,17,1259.94,Silver,Hyderabad,Credit Card
C1938,O55227,2025-09-10,Fashion,T-Shirt,5,6174,2,30252.6,Gold,Delhi,Wallet
C1424,O64556,2025-11-03,Electronics,Headphones,2,18664,9,33968.48,Gold,Delhi,Debit Card
C1313,O74658,2025-07-27,Fashion,T-Shirt,5,1385,6,6509.5,Silver,Delhi,Net Banking
C1198,O16758,2026-05-23,Fashion,Jeans,2,6814,25,10221.0,Gold,Hyderabad,Credit Card
C1800,O51752,2025-07-02,Sports,Football,1,13988,24,10630.88,Platinum,Bangalore,Credit Card
C1179,O22231,2025-07-18,Groceries,Eggs,4,1425,20,4560.0,Silver,Chennai,Wallet
C1406,O77690,2026-01-11,Home Decor,Curtains,2,8787,13,15289.38,Silver,Hyderabad,Net Banking
C1321,O77641,2026-01-13,Home Decor,Lamp,1,10416,24,7916.16,Platinum,Pune,Debit Card
C1472,O21042,2025-10-28,Groceries,Milk,5,521,29,1849.55,Silver,Chennai,Debit Card
C1256,O54733,2025-06-07,Groceries,Milk,2,199,22,310.44,Gold,Hyderabad,Net Banking
C1345,O45380,2026-02-25,Electronics,Smartphone,5,29470,16,123774.0,Gold,Hyderabad,UPI
C1273,O55519,2026-05-12,Sports,Yoga Mat,1,5038,8,4634.96,Gold,Bangalore,Net Banking
C1197,O76504,2025-10-23,Home Decor,Curtains,5,7060,22,27534.0,Silver,Chennai,UPI
C1103,O71272,2025-07-07,Sports,Yoga Mat,1,780,29,553.8,Gold,Delhi,Wallet
C1405,O40373,2025-08-21,Groceries,Milk,4,1924,22,6002.88,Silver,Bangalore,Wallet
C1652,O64549,2026-03-08,Beauty,Face Wash,4,5370,16,18043.2,Platinum,Mumbai,Credit Card
C1192,O77943,2026-01-24,Sports,Yoga Mat,2,8790,29,12481.8,Gold,Bangalore,UPI
C1783,O30061,2025-11-16,Fashion,Jeans,1,6018,16,5055.12,Gold,Mumbai,UPI
C1871,O70904,2025-12-06,Home Decor,Curtains,2,5293,14,9103.96,Silver,Pune,Net Banking
C1413,O27686,2025-09-20,Electronics,Smartphone,3,83932,9,229134.36,Platinum,Hyderabad,Debit Card
C1355,O29456,2026-03-21,Beauty,Perfume,3,3264,9,8910.72,Silver,Bangalore,Wallet
C1832,O18276,2026-02-24,Beauty,Moisturizer,5,8182,16,34364.4,Platinum,Delhi,Debit Card
C1615,O98425,2025-12-28,Fashion,T-Shirt,4,4774,11,16995.44,Platinum,Delhi,Credit Card
C1193,O44687,2025-07-03,Fashion,Shoes,4,9478,24,28813.12,Platinum,Delhi,Debit Card
C1928,O40305,2025-09-27,Home Decor,Carpet,4,16244,1,64326.24,Platinum,Pune,UPI
C1867,O83063,2025-06-06,Beauty,Face Wash,5,4918,9,22376.9,Platinum,Bangalore,Credit Card
C1110,O89422,2025-12-06,Home Decor,Curtains,2,5017,21,7926.86,Silver,Pune,Net Banking
C1248,O58652,2025-12-07,Beauty,Face Wash,2,531,1,1051.38,Gold,Hyderabad,Wallet
C1889,O16010,2025-09-04,Groceries,Milk,4,709,13,2467.32,Gold,Hyderabad,Credit Card
C1032,O48499,2026-02-14,Electronics,Smartphone,2,9115,13,15860.1,Silver,Mumbai,Net Banking
C1239,O21672,2025-06-07,Beauty,Shampoo,1,1212,7,1127.16,Silver,Hyderabad,Debit Card
C1287,O30658,2025-08-14,Electronics,Laptop,1,30094,18,24677.08,Gold,Pune,Credit Card
C1143,O71637,2025-08-08,Groceries,Rice,1,1396,10,1256.4,Platinum,Hyderabad,Credit Card
C1399,O83103,2026-06-04,Sports,Cricket Bat,3,2754,15,7022.7,Platinum,Chennai,Wallet
C1371,O48796,2025-12-06,Sports,Dumbbells,4,7675,20,24560.0,Silver,Hyderabad,UPI
C1440,O94391,2026-04-20,Fashion,Jeans,1,3829,11,3407.81,Gold,Pune,Credit Card
C1238,O36881,2026-03-21,Fashion,Shoes,1,3780,4,3628.8,Platinum,Bangalore,Net Banking
C1952,O92885,2026-02-14,Fashion,Jeans,2,1690,18,2771.6,Platinum,Chennai,UPI
C1096,O81424,2026-03-20,Electronics,Headphones,3,34897,8,96315.72,Silver,Delhi,UPI
C1044,O41276,2026-02-08,Fashion,T-Shirt,2,2179,9,3965.78,Gold,Chennai,Net Banking
C1716,O44606,2026-04-12,Home Decor,Lamp,3,9590,27,21002.1,Platinum,Bangalore,Wallet
C1818,O38384,2025-06-05,Home Decor,Carpet,1,12522,15,10643.7,Platinum,Pune,UPI
C1396,O31084,2025-06-24,Groceries,Rice,5,324,6,1522.8,Platinum,Chennai,Wallet
C1937,O73053,2025-11-05,Beauty,Shampoo,2,4618,4,8866.56,Gold,Mumbai,UPI
C1114,O54108,2025-11-25,Groceries,Eggs,5,1335,22,5206.5,Silver,Bangalore,UPI
C1705,O48302,2026-01-22,Electronics,Laptop,1,37509,19,30382.29,Silver,Chennai,Wallet
C1961,O59400,2025-06-28,Electronics,Headphones,5,58722,24,223143.6,Gold,Hyderabad,Wallet
C1428,O57803,2025-11-17,Fashion,Jeans,1,1171,2,1147.58,Silver,Delhi,UPI
C1471,O18646,2026-03-08,Sports,Cricket Bat,5,4076,13,17730.6,Platinum,Delhi,Debit Card
C1834,O74029,2025-08-17,Groceries,Eggs,1,1134,3,1099.98,Gold,Pune,UPI
C1207,O11910,2025-11-17,Home Decor,Lamp,2,15874,7,29525.64,Platinum,Mumbai,UPI
C1032,O14992,2025-12-11,Beauty,Moisturizer,2,7176,2,14064.96,Gold,Chennai,Debit Card
C1544,O70387,2026-03-13,Beauty,Face Wash,2,3990,9,7261.8,Silver,Hyderabad,UPI
C1845,O40196,2025-08-26,Groceries,Milk,4,2188,27,6388.96,Gold,Delhi,Debit Card
C1716,O44034,2025-06-19,Groceries,Rice,1,2448,23,1884.96,Platinum,Chennai,UPI
C1900,O84384,2026-04-22,Sports,Dumbbells,4,3972,7,14775.84,Silver,Pune,Net Banking
C1976,O90711,2025-08-11,Electronics,Smart Watch,1,47268,24,35923.68,Gold,Mumbai,Net Banking
C1452,O64973,2025-09-16,Groceries,Eggs,4,1075,27,3139.0,Gold,Chennai,Debit Card
