customer_id,Recency,Frequency,Monetary,Customer_Tier,Avg_Discount,Favorite_Category
C1955,35,6,438363.63,Platinum,22.333333333333332,Groceries
C1956,38,14,217427.1,Silver,11.5,Electronics
C1957,47,11,485210.44,Gold,12.818181818181818,Groceries
C1958,19,11,351049.5,Gold,17.545454545454547,Home Decor
C1959,56,8,340903.27999999997,Gold,15.625,Beauty
C1960,77,4,57009.96,Gold,7.25,Fashion
C1961,5,13,388287.10000000003,Platinum,19.384615384615383,Sports
C1962,12,6,40275.3,Silver,11.5,Groceries
C1963,10,12,525491.75,Silver,13.833333333333334,Home Decor
C1964,42,13,184470.17,Platinum,16.23076923076923,Groceries
C1965,100,8,252179.54,Silver,12.375,Fashion
C1966,84,10,228179.14,Silver,16.2,Fashion
C1967,0,10,216489.48,Silver,18.1,Beauty
C1968,20,12,246066.22,Silver,13.666666666666666,Fashion
C1969,1,16,600401.54,Silver,12.25,Beauty
C1970,4,14,131125.44,Silver,12.785714285714286,Groceries
C1971,7,13,295252.62,Platinum,11.692307692307692,Home Decor
C1972,7,13,397725.8,Platinum,19.307692307692307,Fashion
C1973,5,9,234759.82,Silver,15.11111111111111,Electronics
C1974,84,13,811627.44,Silver,12.538461538461538,Electronics
C1975,94,11,340220.72,Silver,14.272727272727273,Sports
C1976,55,11,109494.68000000001,Platinum,18.545454545454547,Fashion
C1977,27,10,156801.54,Silver,13.3,Home Decor
C1978,28,9,211283.23,Platinum,14.666666666666666,Fashion
C1979,30,13,360629.71,Platinum,13.615384615384615,Beauty
C1980,2,9,251600.5,Gold,14.333333333333334,Sports
C1981,46,8,108510.31,Platinum,11.625,Home Decor
C1982,8,9,216612.06,Gold,18.444444444444443,Home Decor
C1983,24,7,174492.71000000002,Platinum,11.714285714285714,Beauty
C1984,87,7,57235.72,Silver,17.571428571428573,Fashion
C1985,75,13,222785.96000000002,Silver,16.76923076923077,Beauty
C1986,48,6,126273.13,Gold,11.5,Home Decor
C1987,37,8,106440.93,Platinum,13.5,Home Decor
C1988,57,9,238212.53,Silver,9.333333333333334,Beauty
C1989,40,6,62677.29,Platinum,10.5,Groceries
C1990,9,13,292980.02,Platinum,17.615384615384617,Groceries
C1991,54,14,261186.23,Silver,14.0,Electronics
C1992,7,11,594749.97,Gold,23.0,Electronics
C1993,45,12,189741.44,Gold,16.0,Beauty
C1994,1,17,358362.14,Gold,12.176470588235293,Groceries
C1995,32,11,271619.79000000004,Platinum,13.272727272727273,Sports
C1996,17,17,214157.88,Gold,15.529411764705882,Groceries
C1997,6,7,92298.4,Platinum,18.714285714285715,Beauty
C1998,3,11,256083.94,Gold,21.09090909090909,Beauty
C1999,23,11,204337.77000000002,Gold,13.909090909090908,Groceries
C2000,61,10,303259.12,Silver,15.3,Sports
